motion_id,mean_intra_caption_sim,num_captions
000449,0.7580391764640808,3
M003328,0.7580409049987793,3
003328,0.7580409049987793,3
M004595,0.758051872253418,3
002420,0.7580564618110657,3
M011406,0.7580592036247253,3
011406,0.7580592036247253,3
004885,0.7580592036247253,3
014235,0.7580599188804626,3
014136,0.7580696940422058,3
011019,0.7580702900886536,3
012309,0.7580875754356384,3
M012309,0.7580875754356384,3
006291,0.75814288854599,3
M006291,0.75814288854599,3
M011310,0.7581506371498108,3
M013333,0.7581734657287598,3
013333,0.7581734657287598,3
009739,0.7581782937049866,3
006133,0.7582126259803772,3
M013325,0.7582178115844727,3
004595,0.7582271099090576,3
M005544,0.7582299113273621,3
M012673,0.7582619190216064,3
012673,0.7582619190216064,3
003220,0.7582668662071228,2
004295,0.7582725882530212,3
007971,0.758272647857666,3
M003361,0.7582792639732361,3
000766,0.7582824230194092,3
013741,0.7582836151123047,3
010529,0.7583091855049133,3
M011879,0.7583096623420715,3
002942,0.7583121657371521,3
M002942,0.7583121657371521,3
012618,0.7583150267601013,3
M005911,0.7583171725273132,3
005911,0.758317232131958,3
M013812,0.7583224177360535,3
001754,0.7583389282226562,3
008790,0.7583462595939636,3
004782,0.7583523392677307,3
014360,0.7583745121955872,3
012865,0.758375883102417,3
M013739,0.7583767771720886,3
006719,0.7584052085876465,3
M006719,0.7584052085876465,3
000822,0.7584229111671448,3
010928,0.758435070514679,3
009396,0.7584445476531982,3
M012904,0.7584447860717773,3
011762,0.7584478259086609,3
M000449,0.7584603428840637,3
M008127,0.7584670186042786,3
010700,0.7584673762321472,3
006003,0.7584743499755859,3
M006003,0.7584744095802307,3
014247,0.7584848403930664,3
M013378,0.7584865093231201,3
013283,0.7584872245788574,3
009410,0.7585013508796692,3
M009410,0.7585013508796692,3
M014270,0.7585014700889587,3
009354,0.758510410785675,3
M009354,0.758510410785675,3
012859,0.7585263252258301,3
006878,0.758542537689209,3
M006878,0.758542537689209,3
M011885,0.7585523724555969,3
M010483,0.7585530281066895,3
004361,0.7585542798042297,3
008030,0.7585673332214355,3
010483,0.758575439453125,3
M002897,0.758586049079895,2
002897,0.758586049079895,2
M012047,0.758613109588623,3
012047,0.7586131691932678,3
002389,0.7586154937744141,3
M002389,0.7586154937744141,3
001876,0.7586165070533752,3
001701,0.758626401424408,3
M001701,0.758626401424408,3
M001558,0.7586447596549988,3
003477,0.7586519718170166,3
M012942,0.7586638927459717,3
010223,0.7586728930473328,3
004142,0.7586855292320251,3
M005095,0.7586873173713684,3
005095,0.7586873173713684,3
002995,0.7586970329284668,3
M003011,0.7587617039680481,3
013373,0.7587730288505554,3
005368,0.7587776780128479,3
M005368,0.7587777972221375,3
005830,0.7587831616401672,3
M003680,0.7587975859642029,3
000077,0.7588184475898743,3
M002739,0.7588290572166443,3
M003473,0.7588412165641785,3
003473,0.7588412165641785,3
005288,0.7588528990745544,3
014316,0.758853018283844,2
008474,0.7588551044464111,3
M004009,0.758856475353241,3
004009,0.758856475353241,3
M002679,0.7588582038879395,3
M005754,0.7588703632354736,3
M012812,0.7588896751403809,3
M000375,0.7588930130004883,3
M003367,0.7588975429534912,3
M014324,0.7588995099067688,3
010226,0.7589030265808105,3
M010226,0.7589030265808105,3
M013045,0.7589308619499207,3
013045,0.7589309215545654,3
M005653,0.7589449882507324,3
M012020,0.7589465975761414,3
009022,0.7589604258537292,3
M011928,0.7589605450630188,3
009858,0.7589690089225769,3
M009858,0.7589690089225769,3
001655,0.7589736580848694,3
M001655,0.7589737772941589,3
M004016,0.758976399898529,3
000475,0.7589808106422424,3
M005126,0.7589810490608215,3
008892,0.7589824795722961,3
M001033,0.7589879631996155,3
M013937,0.758988082408905,3
011769,0.758988082408905,3
M011565,0.7590079307556152,3
M010148,0.7590188980102539,3
003680,0.7590229511260986,3
M009508,0.7590450644493103,3
M003527,0.7590612769126892,3
003527,0.7590612769126892,3
M004373,0.7590733170509338,3
009519,0.7590753436088562,3
M006378,0.7590885758399963,3
006378,0.7590885758399963,3
005283,0.7591078281402588,3
M004361,0.7591202855110168,3
M010526,0.759122908115387,3
007729,0.7591257095336914,3
M006476,0.7591533064842224,3
012832,0.7591590881347656,3
003958,0.7591676712036133,3
M003958,0.7591676712036133,3
000801,0.7591738104820251,3
001675,0.7591893672943115,3
M001675,0.7591893672943115,3
M013169,0.7592021822929382,3
M013690,0.7592033743858337,3
004663,0.7592073082923889,3
M003886,0.7592107653617859,3
012904,0.759211003780365,3
M013936,0.7592708468437195,3
013936,0.7592708468437195,3
009459,0.759288489818573,3
M009459,0.759288489818573,3
003154,0.7593072056770325,3
000179,0.7593075633049011,3
M002659,0.7593125700950623,3
M002735,0.7593166828155518,3
M008447,0.7593178749084473,3
002346,0.7593312859535217,3
M006811,0.7593336701393127,3
000247,0.759368896484375,2
M001126,0.7593815922737122,3
005072,0.7593874931335449,3
011310,0.7594097256660461,3
002780,0.7594356536865234,3
M003345,0.7594411969184875,3
007192,0.7594495415687561,3
011024,0.7594501376152039,3
M012790,0.7594653964042664,3
012790,0.7594653964042664,3
006540,0.7594836354255676,3
001244,0.7594903111457825,3
M012788,0.7595062255859375,3
004432,0.7595145106315613,3
009625,0.7595191597938538,3
M010302,0.7595255970954895,2
M002816,0.7595308423042297,3
002816,0.7595308423042297,3
M000834,0.7595424056053162,3
M013697,0.7595477104187012,3
003434,0.7595627903938293,3
002496,0.7595849633216858,3
M002590,0.759590208530426,3
008327,0.7596122622489929,3
M013845,0.7596214413642883,3
013845,0.7596214413642883,3
M001254,0.7596230506896973,3
003506,0.7596309781074524,3
000568,0.759643018245697,3
002192,0.7596508860588074,3
M006389,0.7596595883369446,3
003565,0.7596610188484192,3
010011,0.7596660256385803,3
M000793,0.759667694568634,3
M001420,0.7596683502197266,3
M001410,0.7596696019172668,3
001410,0.7596697211265564,3
011771,0.7596730589866638,3
004981,0.7596853375434875,3
M009866,0.7596866488456726,3
007826,0.7597012519836426,3
010112,0.7597097754478455,3
M010112,0.7597097754478455,3
014037,0.7597126364707947,3
012812,0.7597383856773376,3
005654,0.7597537040710449,3
M002425,0.7597593665122986,3
M005940,0.7597634792327881,3
005940,0.7597634792327881,3
M003906,0.759775698184967,3
003906,0.759775698184967,3
M014144,0.7597901225090027,3
M006817,0.7598032355308533,3
006817,0.7598032355308533,3
M007467,0.759803295135498,3
001653,0.7598194479942322,3
010173,0.7598252892494202,3
M010173,0.7598252892494202,3
008959,0.759833574295044,3
M008959,0.759833574295044,3
M009737,0.7598337531089783,3
004319,0.7598485350608826,3
014491,0.7598537802696228,3
003345,0.7598626613616943,3
001558,0.7598733901977539,3
M012281,0.7598802447319031,3
012281,0.7598802447319031,3
M005136,0.7598841786384583,3
005136,0.7598841786384583,3
001753,0.7598912119865417,3
007232,0.7598946690559387,3
M007232,0.7598946690559387,3
002887,0.7598962783813477,3
003663,0.7598991394042969,3
M004981,0.7599064707756042,3
010185,0.759910523891449,3
M010185,0.759910523891449,3
011318,0.7599369883537292,3
M004141,0.7599608302116394,3
013118,0.7599703669548035,3
M013118,0.7599703669548035,3
M009230,0.7599961161613464,3
003112,0.7600221633911133,3
001733,0.7600262761116028,3
M010667,0.7600486278533936,3
M013252,0.7600505948066711,3
013252,0.7600505948066711,3
M004868,0.760052502155304,3
007148,0.7600698471069336,3
M007148,0.7600699067115784,3
M003884,0.7600724697113037,3
M012786,0.7600782513618469,3
012786,0.7600782513618469,3
004906,0.7600822448730469,3
007627,0.7600852847099304,3
M010928,0.7600859999656677,3
009908,0.7600970268249512,3
M009908,0.7600970268249512,3
005956,0.7601024508476257,3
M005654,0.7601111531257629,3
003276,0.7601181864738464,3
000283,0.7601184844970703,3
001676,0.7601330280303955,3
M013397,0.760155200958252,3
001006,0.7601575255393982,2
M007777,0.7601931691169739,3
M003586,0.7602276802062988,3
M011019,0.7602357268333435,3
004868,0.7602429986000061,3
M001881,0.7602591514587402,3
002886,0.7602674961090088,3
011885,0.7602809071540833,3
M013178,0.7602900862693787,3
013178,0.7602900862693787,3
M002296,0.7603105902671814,3
M005712,0.76031893491745,3
002237,0.7603707909584045,3
M002237,0.7603707909584045,3
008068,0.7603726983070374,3
000650,0.7603742480278015,3
M012253,0.7603796124458313,3
M007826,0.7603818774223328,3
013325,0.7603914141654968,3
M000925,0.7604058384895325,3
011876,0.7604189515113831,3
M011876,0.7604189515113831,3
013765,0.7604376673698425,3
M013765,0.7604377269744873,3
M004636,0.7604450583457947,3
009230,0.7604610323905945,3
001287,0.7604665160179138,3
M001287,0.7604665160179138,3
010688,0.7604801654815674,3
007815,0.7604826092720032,3
M003619,0.7604999542236328,3
007685,0.7605077624320984,3
M001770,0.7605099081993103,3
013411,0.7605128288269043,3
011922,0.760534942150116,3
002659,0.7605363726615906,3
011976,0.7605441212654114,3
M007798,0.7605445981025696,3
007798,0.7605445981025696,3
M004319,0.7605462670326233,3
M003503,0.7605800628662109,3
003503,0.7605800628662109,3
M004836,0.7605805397033691,3
010224,0.7606000304222107,3
007467,0.7606068253517151,3
007024,0.7606236934661865,3
006326,0.7606480717658997,3
M006326,0.7606480717658997,3
M006250,0.7606537938117981,3
006250,0.7606537938117981,3
M014360,0.7606620788574219,3
M004994,0.7606642246246338,3
006776,0.7606776356697083,3
M006776,0.7606776356697083,3
M012223,0.7606894373893738,3
012223,0.7606894373893738,3
002651,0.7607000470161438,3
M006540,0.7607031464576721,3
012802,0.7607071399688721,3
M012802,0.7607071399688721,3
007269,0.7607206702232361,3
009917,0.7607218623161316,3
M005982,0.7607280611991882,3
008210,0.7607290148735046,3
013739,0.760729968547821,3
001309,0.7607523798942566,3
M012454,0.7607724070549011,3
012454,0.7607724070549011,3
M009105,0.7607822418212891,3
M013642,0.7607954144477844,3
010411,0.7608253359794617,3
005667,0.7608373761177063,3
M009396,0.7608432769775391,3
M000247,0.7608490586280823,2
002205,0.7608720660209656,3
M002205,0.7608720660209656,3
005154,0.7609026432037354,3
M005154,0.7609027028083801,3
013397,0.7609042525291443,3
M000651,0.7609143257141113,3
000651,0.7609143257141113,3
M012143,0.7609257698059082,3
M002307,0.7609264254570007,3
M013540,0.7609285712242126,3
014431,0.7609413266181946,3
M002536,0.760951578617096,3
002536,0.760951578617096,3
014270,0.7609684467315674,3
M007820,0.7609739303588867,3
M012830,0.7609809041023254,3
012830,0.7609809041023254,3
013796,0.761003315448761,3
M013796,0.761003315448761,3
M008312,0.7610109448432922,3
M006651,0.7610235810279846,3
006651,0.7610235810279846,3
M005202,0.7610241770744324,3
M007193,0.7610280513763428,3
007193,0.7610281109809875,3
008642,0.7610359787940979,3
006579,0.7610389590263367,3
M006579,0.7610389590263367,3
M000502,0.7610405087471008,3
M003202,0.7610446810722351,3
003202,0.7610446810722351,3
M006829,0.7610530853271484,3
001201,0.7610780596733093,3
M007831,0.7610870003700256,3
007831,0.7610871195793152,3
M000475,0.7610914707183838,3
003405,0.7610937356948853,2
M003405,0.76109379529953,2
M005088,0.7611074447631836,3
009337,0.76112300157547,3
M004058,0.7611289620399475,3
M002926,0.7611474394798279,3
010627,0.7611575722694397,3
011858,0.7611873745918274,3
M011858,0.7611873745918274,3
001881,0.7612190246582031,3
M006775,0.7612454295158386,3
012957,0.7612494826316833,3
014572,0.7612547278404236,3
M011918,0.761260449886322,3
M012825,0.76127028465271,3
012825,0.76127028465271,3
M007640,0.7612840533256531,3
007640,0.7612841129302979,3
004234,0.7613129019737244,3
004428,0.761336624622345,3
M005883,0.7613585591316223,3
003273,0.7613779902458191,3
006178,0.7613814473152161,3
011877,0.7613885402679443,3
M012019,0.7613911628723145,3
012019,0.7613911628723145,3
007594,0.7613964676856995,3
M007594,0.7613964676856995,3
M000035,0.7613980770111084,3
000035,0.7613980770111084,3
000236,0.761402428150177,3
M000236,0.761402428150177,3
M011012,0.7614028453826904,3
M005258,0.7614064812660217,3
M012092,0.761410653591156,3
M004502,0.7614119052886963,3
001308,0.7614390850067139,3
M001308,0.7614390850067139,3
M011162,0.7614509463310242,3
M006516,0.7614607214927673,3
M009360,0.7614662647247314,3
014519,0.761488676071167,3
M008761,0.7614982724189758,3
008761,0.7614982724189758,3
014303,0.7614986300468445,3
001109,0.7615008354187012,3
M001109,0.7615008354187012,3
M010531,0.7615035176277161,3
010531,0.7615035176277161,3
M001309,0.7615101933479309,3
000059,0.761512041091919,3
M000059,0.7615121006965637,3
M001614,0.7615341544151306,3
M012859,0.7615345120429993,3
011561,0.7615747451782227,3
008047,0.7616147994995117,3
005264,0.7616240978240967,3
003596,0.7616415023803711,3
M003596,0.7616415619850159,3
012092,0.7616704106330872,3
000039,0.7616705298423767,3
M000039,0.7616705894470215,3
009984,0.7616865634918213,3
000275,0.7616892457008362,3
M011196,0.7616904377937317,3
M004922,0.7617036700248718,3
M002893,0.7617046236991882,3
M002588,0.7617209553718567,3
006700,0.7617223858833313,3
M008105,0.7617239952087402,3
000185,0.7617347240447998,3
M000185,0.7617347240447998,3
M002765,0.7617446780204773,3
012474,0.7617657780647278,3
005088,0.761784553527832,3
004949,0.7617947459220886,3
M004949,0.7617947459220886,3
002019,0.7617955803871155,3
M002019,0.761795699596405,3
M004413,0.7618042826652527,3
009041,0.7618119120597839,3
M014343,0.7618191838264465,3
M004933,0.7618381381034851,3
004933,0.7618381977081299,3
M005830,0.7618452906608582,3
M014303,0.7618462443351746,3
013639,0.761862576007843,3
M013639,0.761862576007843,3
002997,0.761894166469574,3
008105,0.7619022727012634,3
M009917,0.7619184851646423,3
010436,0.7619409561157227,3
008590,0.7619456648826599,3
002898,0.7619604468345642,3
M002898,0.7619604468345642,3
M002116,0.7619615197181702,3
M005138,0.7619630694389343,3
M014195,0.7619644999504089,3
M004000,0.7619674205780029,3
000925,0.761967658996582,3
M003446,0.7619785666465759,3
M012865,0.7620097994804382,3
M001876,0.7620140910148621,3
010680,0.762017011642456,3
M010680,0.7620171904563904,3
003446,0.7620444893836975,3
M000801,0.762047290802002,3
012436,0.7620585560798645,2
004922,0.7620804905891418,3
M011665,0.7620959281921387,3
M004256,0.7621075510978699,3
006285,0.7621102333068848,3
M013525,0.762118399143219,3
008808,0.7621379494667053,3
M003825,0.762183666229248,3
003825,0.762183666229248,3
M009380,0.7622283101081848,3
009380,0.7622283101081848,3
M011211,0.7622485160827637,3
003998,0.7622542381286621,3
002880,0.7622566819190979,3
004014,0.7622615694999695,3
M004014,0.7622615694999695,3
013488,0.7622732520103455,3
007616,0.7622747421264648,3
M012474,0.762280285358429,3
M009661,0.7622824311256409,3
009661,0.7622825503349304,3
M005576,0.7622876167297363,3
008485,0.762291669845581,2
M005217,0.7623048424720764,3
M002209,0.7623100876808167,3
M014158,0.7623113989830017,3
005544,0.762326180934906,3
005982,0.7623623013496399,3
M003603,0.7623769640922546,3
M010097,0.7623848915100098,3
002455,0.7624045014381409,3
M002455,0.7624045014381409,3
005411,0.7624062895774841,3
009694,0.7624080181121826,3
M009694,0.7624081969261169,3
007516,0.7624089121818542,3
003541,0.7624099850654602,3
005445,0.7624160647392273,3
004836,0.7624167799949646,3
M000742,0.7624171376228333,3
005923,0.7624345421791077,3
011211,0.7624372839927673,3
M002686,0.7624373435974121,3
M014279,0.7624579071998596,3
M007815,0.7624959349632263,3
M006739,0.7625084519386292,3
006739,0.7625085711479187,3
M009403,0.7625114321708679,3
M007834,0.7625225186347961,3
007834,0.7625225186347961,3
009300,0.7625487446784973,3
M009300,0.7625487446784973,3
005233,0.7625577449798584,3
M005233,0.7625577449798584,3
003361,0.7625772953033447,3
M012667,0.7625953555107117,3
M010224,0.7626206278800964,3
M001837,0.7626211643218994,3
002425,0.762660026550293,3
M012436,0.7626721262931824,2
007675,0.7626795768737793,3
M007675,0.7626795768737793,3
M005760,0.7627069354057312,3
M011024,0.762707531452179,3
M012702,0.7627103328704834,3
M005923,0.7627251744270325,3
002614,0.7627350687980652,3
M013664,0.7627589106559753,3
M014336,0.7627751231193542,3
014336,0.762775182723999,3
009507,0.762775719165802,3
M009507,0.762775719165802,3
012079,0.7627851963043213,3
M012079,0.7627851963043213,3
M000168,0.762789249420166,3
011146,0.7628317475318909,3
M010763,0.7628427147865295,3
005366,0.7628504633903503,3
M010723,0.7628718018531799,3
010723,0.7628718018531799,3
004133,0.7628769278526306,3
012860,0.7628769874572754,3
012252,0.7628829479217529,3
M012624,0.7628986835479736,3
010253,0.7629084587097168,3
M010253,0.7629084587097168,3
M014415,0.7629104256629944,3
000742,0.7629234194755554,3
M001051,0.7629342675209045,2
M006421,0.7629354000091553,3
M012646,0.7629439234733582,3
M002847,0.7629690170288086,3
001274,0.762978732585907,3
M001274,0.762978732585907,3
007857,0.7629813551902771,3
011591,0.7629978656768799,3
006038,0.7630007863044739,3
M002099,0.7630526423454285,3
M002997,0.7630651593208313,3
005065,0.763066291809082,3
004269,0.7630743980407715,3
M006038,0.7630844116210938,3
005584,0.7630866169929504,3
M005584,0.7630866169929504,3
004502,0.7631177306175232,3
M004366,0.7631251215934753,3
004366,0.7631251215934753,3
012050,0.7631309032440186,3
M008068,0.7631370425224304,3
M005131,0.7631497979164124,3
005131,0.7631497979164124,3
M008471,0.7631573677062988,3
M004702,0.7631734013557434,3
002919,0.7631756663322449,3
M008457,0.7631914615631104,3
M007738,0.7631921768188477,3
M008207,0.7631959319114685,3
011787,0.7632012963294983,3
M007187,0.7632068991661072,3
007187,0.7632068991661072,3
013642,0.7632145881652832,3
M011576,0.7632412910461426,3
007364,0.7632419466972351,3
006148,0.7632454037666321,3
006171,0.763248860836029,3
M002223,0.7632498145103455,3
012113,0.7632560729980469,3
M004855,0.7632591128349304,3
004855,0.7632591128349304,3
M010879,0.7632653117179871,3
M000179,0.763270378112793,3
M012000,0.7632755637168884,3
012000,0.7632755637168884,3
M013797,0.7632761001586914,3
011882,0.7633023262023926,3
005653,0.7633115649223328,3
M004432,0.7633156776428223,3
009870,0.763356626033783,3
M009870,0.763356626033783,3
013334,0.7633669972419739,3
M013334,0.7633671164512634,3
003013,0.7633698582649231,3
M009041,0.7633878588676453,3
013525,0.7633879780769348,3
M002192,0.7633907794952393,3
M011710,0.7634089589118958,3
011710,0.7634090781211853,3
003603,0.7634583115577698,3
M011987,0.7634620666503906,3
011987,0.7634621262550354,3
M007634,0.7634819149971008,3
M003030,0.7634978890419006,3
009192,0.7635062336921692,3
008611,0.763512372970581,3
005364,0.763514518737793,3
014103,0.7635188102722168,3
014144,0.7635295987129211,3
M005742,0.7635384202003479,3
M004249,0.7635443806648254,3
004249,0.763544499874115,3
M005342,0.7635512351989746,3
005102,0.7635539174079895,3
012199,0.7635542750358582,3
004757,0.7635651230812073,3
M004757,0.7635652422904968,3
012253,0.7635796070098877,3
M007616,0.7635915875434875,3
001126,0.7636238932609558,3
M011526,0.7636303305625916,3
011526,0.7636303305625916,3
M003541,0.7636373043060303,3
M003662,0.7636504173278809,3
M014227,0.7636566162109375,3
M003976,0.7636602520942688,3
014279,0.7636688351631165,3
M004144,0.7636845111846924,3
012544,0.7636874318122864,3
000476,0.7636911869049072,3
004141,0.7636967301368713,3
002007,0.7637255787849426,3
M006295,0.7637458443641663,3
006295,0.7637458443641663,3
002093,0.7637479305267334,3
005866,0.7637519836425781,3
M001845,0.7637525200843811,3
012004,0.7637537121772766,3
012144,0.763754665851593,3
000354,0.7637603878974915,3
M000354,0.7637603878974915,3
010282,0.7637621760368347,3
M010282,0.7637622356414795,3
009207,0.7637645602226257,3
003976,0.7638035416603088,3
M003154,0.763807475566864,3
011578,0.7638251781463623,3
009461,0.763829231262207,3
M004582,0.763832151889801,3
M008145,0.7638351321220398,3
014227,0.7638368010520935,3
004931,0.7638433575630188,3
M001498,0.7638473510742188,3
001498,0.7638473510742188,3
M001347,0.7638686299324036,3
010892,0.7638724446296692,3
002686,0.7638877034187317,3
M006931,0.7638888359069824,3
006931,0.7638888359069824,3
M007024,0.7639005780220032,3
012036,0.7639047503471375,3
M011105,0.7639065384864807,3
004304,0.763918936252594,3
M004304,0.7639190554618835,3
M005863,0.7639471888542175,3
014263,0.7639527320861816,3
M014263,0.7639527916908264,3
M012837,0.7639811038970947,3
005017,0.7640045285224915,3
M005017,0.7640045285224915,3
003148,0.7640066742897034,3
001030,0.7640274167060852,3
M001030,0.7640274167060852,3
M013428,0.7640300393104553,3
013428,0.7640300393104553,3
000885,0.7640516757965088,3
M004234,0.764056921005249,3
013599,0.764060914516449,3
M004885,0.7640729546546936,3
002893,0.7640838623046875,3
003030,0.7641007304191589,3
001548,0.764106273651123,3
006955,0.7641132473945618,3
009425,0.7641202807426453,3
M010031,0.7641284465789795,3
010031,0.7641285061836243,3
M007839,0.7641333937644958,3
M001494,0.7641505599021912,3
001494,0.7641505599021912,3
M013199,0.7641586661338806,3
010137,0.76416015625,3
M005866,0.7641636729240417,3
M010311,0.7641642689704895,3
001845,0.7641674876213074,3
M011941,0.7641765475273132,3
006263,0.7641807198524475,3
009614,0.7641947865486145,3
M009614,0.7641947865486145,3
011332,0.7642045021057129,3
M009647,0.7642150521278381,3
M014431,0.7642167210578918,3
014475,0.7642228007316589,3
001783,0.7642397880554199,3
M006171,0.7642419338226318,3
M002127,0.7642530798912048,3
M011561,0.7642560601234436,3
M005860,0.7642704844474792,3
M002420,0.7643354535102844,3
012908,0.764359176158905,3
M009907,0.7643645405769348,3
M000338,0.764366626739502,3
000338,0.7643668055534363,3
M006646,0.7644116282463074,3
006646,0.7644116282463074,3
M003975,0.7644297480583191,3
009888,0.7644316554069519,3
M009888,0.7644316554069519,3
M013770,0.7644345760345459,3
M011296,0.7644432187080383,3
011296,0.7644433379173279,3
012947,0.7644516825675964,3
012143,0.7644618153572083,3
M006401,0.7644714713096619,3
M000962,0.7644734382629395,3
005214,0.7644869685173035,3
M005214,0.7644869685173035,3
M008730,0.7644878029823303,3
006767,0.7644903659820557,3
M003344,0.7645030617713928,3
011628,0.7645198702812195,3
M002619,0.7645261883735657,3
M004494,0.7645401954650879,3
000424,0.7645456194877625,2
M000424,0.7645456194877625,2
011294,0.7645480632781982,3
M011294,0.764548122882843,3
M011882,0.764568030834198,3
M012036,0.7645799517631531,3
012702,0.764599621295929,3
012837,0.7646128535270691,3
000351,0.7646132111549377,3
012232,0.7646260261535645,3
M012232,0.7646260261535645,3
M011705,0.7646269202232361,3
011705,0.7646269202232361,3
009647,0.7646276950836182,3
009151,0.7646286487579346,3
M009151,0.7646286487579346,3
M009015,0.7646352648735046,3
011576,0.7646496891975403,3
M005726,0.7646918892860413,3
005726,0.7646918892860413,3
006489,0.7647063136100769,3
M006489,0.7647063136100769,3
M011762,0.7647089958190918,3
007744,0.7647193074226379,3
M003370,0.7647208571434021,3
003370,0.7647209167480469,3
M006070,0.7647401690483093,3
006070,0.7647401690483093,3
M002694,0.7647413611412048,3
004692,0.764746367931366,3
M001733,0.7647489905357361,3
005760,0.7647560238838196,3
M012544,0.764759361743927,3
M006369,0.7647635340690613,3
006369,0.7647635340690613,3
001822,0.7647721767425537,3
M001822,0.7647721767425537,3
M001753,0.7648127675056458,3
M010854,0.7648221850395203,3
M014037,0.7648263573646545,3
001614,0.7648286819458008,3
000892,0.7648305892944336,3
M008892,0.7648380398750305,3
M004920,0.7648542523384094,3
M013834,0.76485675573349,3
013834,0.7648568153381348,3
M009943,0.7648633122444153,3
M013037,0.7648699879646301,3
002471,0.7648699879646301,3
013037,0.7648699879646301,3
012791,0.7649006247520447,3
M005402,0.7649008631706238,3
M008772,0.764902651309967,3
008772,0.764902651309967,3
001856,0.7649256587028503,3
010919,0.7649478912353516,3
M010919,0.7649479508399963,3
M008172,0.7649632096290588,3
M003652,0.76496821641922,3
005576,0.7649913430213928,3
M008671,0.7650032639503479,3
013664,0.7650032639503479,3
005477,0.7650182843208313,3
M005477,0.7650184035301208,3
003732,0.7650260925292969,3
M012712,0.7650391459465027,3
012712,0.7650392651557922,3
013524,0.7650416493415833,3
M013524,0.7650416493415833,3
M010172,0.7650556564331055,3
009015,0.7650696635246277,3
M001017,0.76507568359375,3
M008397,0.7650923132896423,3
M010515,0.7650945782661438,3
006802,0.765101432800293,3
M001548,0.7651188373565674,3
010879,0.7651198506355286,3
M003276,0.7651203274726868,3
012155,0.7651227116584778,3
M012155,0.7651228308677673,3
007503,0.7651252746582031,3
012646,0.7651702761650085,3
M014103,0.7651734352111816,3
M012360,0.7651740908622742,3
012495,0.765174388885498,3
005742,0.7651870846748352,3
M010046,0.765191376209259,2
M013979,0.7652044296264648,3
M014557,0.7652148604393005,3
009920,0.7652274966239929,3
005681,0.7652459740638733,3
009803,0.7652468085289001,3
M000494,0.7652533054351807,3
M006802,0.7652571201324463,3
001319,0.7652589678764343,3
004005,0.7652601599693298,3
M004005,0.7652602195739746,3
M000952,0.7652769088745117,3
M006609,0.7653183937072754,3
M014321,0.7653351426124573,3
M012515,0.7653427720069885,3
012515,0.7653427720069885,3
M005735,0.7653548121452332,3
005735,0.7653549313545227,3
001304,0.7653562426567078,3
000098,0.765356719493866,3
009721,0.7653629779815674,3
001735,0.7653692364692688,3
002814,0.7653709053993225,3
013818,0.7653794288635254,3
M013818,0.7653794884681702,3
M009633,0.7653867602348328,3
009633,0.7653867602348328,3
M007390,0.7653917670249939,3
007390,0.7653917670249939,3
M013258,0.7654085755348206,3
000091,0.7654325366020203,3
007738,0.765444278717041,3
011012,0.7654505372047424,3
008127,0.7654523849487305,3
002175,0.7654631733894348,3
002679,0.765463650226593,3
M013286,0.7654719352722168,3
M012482,0.7654755711555481,3
012482,0.7654755711555481,3
008073,0.765476644039154,3
M008073,0.765476644039154,3
M004470,0.7654785513877869,3
004470,0.7654785513877869,3
M014454,0.7654821872711182,3
M008064,0.7655189037322998,3
006430,0.7655330300331116,3
M006430,0.7655330300331116,3
M001656,0.7655437588691711,3
002325,0.7655463218688965,3
008457,0.7655510902404785,3
M000198,0.7655535340309143,3
000198,0.7655536532402039,3
M014475,0.7655694484710693,3
M014058,0.7655721306800842,3
000480,0.7655828595161438,3
M000480,0.7655828595161438,3
003765,0.7655851244926453,3
M003765,0.7655851244926453,3
003975,0.7655901908874512,3
011281,0.765592634677887,3
M013411,0.7655982971191406,3
001743,0.7656071782112122,3
012268,0.7656121253967285,3
M007625,0.7656206488609314,3
007625,0.7656207084655762,3
002181,0.7656357288360596,3
M010616,0.765641987323761,3
M014123,0.7656521797180176,3
M009946,0.76566481590271,3
005342,0.7656679153442383,3
005167,0.7656798958778381,3
010667,0.7656841278076172,3
013348,0.7656843066215515,3
011196,0.7656980156898499,3
M009070,0.7657176852226257,3
003027,0.7657532691955566,2
009706,0.7657656669616699,3
M009706,0.7657656669616699,3
011918,0.7657758593559265,3
000964,0.7658109664916992,3
M000964,0.7658109664916992,3
M003273,0.7658116221427917,3
M000899,0.7658135294914246,3
002588,0.7658164501190186,3
006365,0.7658167481422424,3
013282,0.7658190727233887,3
M013282,0.7658190727233887,3
M007744,0.7658209800720215,3
M011769,0.7658324837684631,3
006421,0.765874445438385,3
005925,0.7658832669258118,3
M000374,0.7658891081809998,3
000374,0.7658891081809998,3
M013289,0.7659192085266113,3
M000311,0.7659263610839844,3
010310,0.7659289240837097,3
M007628,0.7659364342689514,3
011034,0.7659399509429932,3
011768,0.7659507393836975,3
M011768,0.7659507393836975,3
006519,0.765982449054718,3
M006519,0.7659825682640076,3
M008488,0.7659921050071716,3
010148,0.7660169005393982,3
M004692,0.7660282254219055,3
M001668,0.7660295367240906,3
001668,0.7660295367240906,3
M010067,0.7660444378852844,3
010067,0.7660446166992188,3
010298,0.7660497426986694,2
M008808,0.7660618424415588,3
011111,0.7660635113716125,3
003695,0.7660678029060364,3
M003695,0.7660678029060364,3
M012525,0.766068696975708,3
014454,0.7660911679267883,3
002904,0.7660920023918152,3
011966,0.7660993933677673,3
014508,0.7661068439483643,3
